length,mean_nwidth,stdev_nwidth,mean_ndepth,stdev_ndepth,mean_balanced2,stdev_balanced2,mean_width,stdev_width,mean_depth,stdev_depth,mean_navdepth,stdev_navdepth,mean_avdepth,stdev_avdepth
112,1.0,0.016057127076182509,0.99999999999999989,0.1785714285714286,2.5,1.5,1.4923167500735943,0.023962319693847434,28.0,5.0,0.99999999999999989,0.18817029574260646,13.736607142857144,2.5848214285714297
114,1.0,0.0,1.0,0.0,2.25,0.0,1.4767932489451476,0.0,24.0,0.0,1.0,0.0,12.973684210526315,0.0
115,0.99999999999999989,0.0065362711844140506,1.0,0.011453468879067471,2.2002794214332679,0.69257868925807997,1.4764302952572108,0.0096503487946856294,28.875,0.33071891388307384,1.0,0.12183883894918889,12.841304347826087,1.5645696123323019
116,1.0,0.037032680724371887,1.0,0.25056301500496864,1.9893350110577286,0.018472302710174159,1.5060123602148789,0.05577167490279536,23.25,5.825590098865522,1.0,0.2136305398333293,13.0,2.7771970178332808
117,1.0000000000000002,0.0,1.0,0.0,2.25,0.0,1.4715447154471542,2.2204460492503131e-16,19.0,0.0,1.0,0.0,9.8290598290598297,0.0
119,1.0000000000000002,0.035743164981160105,0.99999999999999989,0.69057718705749105,1.9773262548262547,0.021877925771241251,1.9457246075114925,0.069546355654186293,4.4107142857142856,3.0459386643428621,0.99999999999999978,0.35667474724534276,4.1704681872749108,1.4875006865910216
120,1.0,0.0,1.0,0.0,2.25,0.0,1.497907949790795,0.0,27.0,0.0,1.0,0.0,14.15,0.0
122,1.0,0.019802786771182791,1.0,0.086232534291042398,2.0,0.0,1.493570243362832,0.029576853057097736,27.333333333333332,2.3570226039551585,1.0,0.1185403180936512,12.614754098360656,1.495356963492863
123,1.0,0.0,1.0,0.0,2.25,0.0,1.4420289855072463,0.0,29.0,0.0,1.0,0.0,18.398373983739837,0.0
125,0.99999999999999989,0.0058412740325534188,1.0,0.2259196705524622,1.9999999999999998,1.1102230246251565e-16,1.4951609492672295,0.0087336448274426669,23.0,5.196152422706632,1.0,0.19238212218979761,11.325999999999999,2.1789199159216475
126,1.0000000000000004,0.0032776736526426349,0.99999999999999989,0.3730907073357323,2.1134359903381443,0.31571488039079726,1.4920452754481424,0.0048904374878862957,30.399999999999999,11.341957503006258,0.99999999999999956,0.36947437680656742,15.34814814814815,5.67074747217191
