15401,"(0,)",a hundred pound .,"[a/DT, hundred/CD, pound/NN, ./.]",(ROOT (NP (NP (DT a) (CD hundred)) (NP (NN pound)) (. .)))
15401,"(72, 73, 74)",And say he 's round about the fortyish  age and we spoke to him last week and  I said you got a job yet ?,"[And/CC, say/VB, he/PRP, 's/VBZ, round/JJ, about/IN, the/DT, fortyish/JJ, age/NN, and/CC, we/PRP, spoke/VBD, to/TO, him/PRP, last/JJ, week/NN, and/CC, I/PRP, said/VBD, you/PRP, got/VBD, a/DT, job/NN, yet/RB, ?/.]",(ROOT (S (CC And) (S (INTJ (VB say)) (NP (PRP he)) (VP (VBZ 's) (ADJP (JJ round) (PP (IN about) (NP (DT the) (JJ fortyish) (NN age)))))) (CC and) (S (S (NP (PRP we)) (VP (VBD spoke) (PP (TO to) (NP (PRP him))) (NP (JJ last) (NN week)))) (CC and) (S (NP (PRP I)) (VP (VBD said) (SBAR (S (NP (PRP you)) (VP (VBD got) (NP (DT a) (NN job)) (ADVP (RB yet)))))))) (. ?)))
15401,"(75, 76)","He said no and I 'm getting worried now he said me , my wife works full time and we could cope on the money but  he said now we don 't go out .","[He/PRP, said/VBD, no/DT, and/CC, I/PRP, 'm/VBP, getting/VBG, worried/JJ, now/RB, he/PRP, said/VBD, me/PRP, ,/,, my/PRP$, wife/NN, works/VBZ, full/JJ, time/NN, and/CC, we/PRP, could/MD, cope/VB, on/IN, the/DT, money/NN, but/CC, he/PRP, said/VBD, now/RB, we/PRP, don/VBP, 't/PRP, go/VB, out/RP, ./.]","(ROOT (S (S (NP (PRP He)) (VP (VBD said) (NP (DT no)))) (CC and) (S (NP (PRP I)) (VP (VBP 'm) (VP (VBG getting) (ADJP (JJ worried) (SBAR (S (S (ADVP (RB now)) (NP (PRP he)) (VP (VBD said) (NP (PRP me)))) (, ,) (S (NP (PRP$ my) (NN wife)) (VP (VBZ works) (NP (JJ full) (NN time)))) (CC and) (S (NP (PRP we)) (VP (MD could) (VP (VB cope) (PP (IN on) (NP (DT the) (NN money)))))))))))) (CC but) (S (NP (PRP he)) (VP (VBD said) (ADVP (RB now)) (SBAR (S (NP (PRP we)) (VP (VBP don) (S (NP (PRP 't)) (VP (VB go) (PRT (RP out))))))))) (. .)))"
15401,"(77,)",Mm .,"[Mm/NN, ./.]",(ROOT (NP (NN Mm) (. .)))
15401,"(78,)","You know , once a fortnight .","[You/PRP, know/VBP, ,/,, once/RB, a/DT, fortnight/NN, ./.]","(ROOT (S (NP (PRP You)) (VP (VBP know) (, ,) (PP (RB once) (NP (DT a) (NN fortnight)))) (. .)))"
15401,"(79,)",He said we 're not getting the luxuries like we could when we were both working full time .,"[He/PRP, said/VBD, we/PRP, 're/VBP, not/RB, getting/VBG, the/DT, luxuries/NNS, like/IN, we/PRP, could/MD, when/WRB, we/PRP, were/VBD, both/DT, working/VBG, full/JJ, time/NN, ./.]",(ROOT (S (NP (PRP He)) (VP (VBD said) (SBAR (S (NP (PRP we)) (VP (VBP 're) (RB not) (VP (VBG getting) (NP (DT the) (NNS luxuries)) (SBAR (IN like) (S (NP (PRP we)) (VP (MD could) (SBAR (WHADVP (WRB when)) (S (NP (PRP we)) (VP (VBD were) (DT both) (VP (VBG working) (NP (JJ full) (NN time)))))))))))))) (. .)))
15401,"(80,)",Mm .,"[Mm/NN, ./.]",(ROOT (NP (NN Mm) (. .)))
15401,"(81,)",Mm .,"[Mm/NN, ./.]",(ROOT (NP (NN Mm) (. .)))
15401,"(82,)",He said we 're surviving .,"[He/PRP, said/VBD, we/PRP, 're/VBP, surviving/VBG, ./.]",(ROOT (S (NP (PRP He)) (VP (VBD said) (SBAR (S (NP (PRP we)) (VP (VBP 're) (VP (VBG surviving)))))) (. .)))
15401,"(83,)",Mm .,"[Mm/NN, ./.]",(ROOT (NP (NN Mm) (. .)))
15401,"(84,)",Oh yes .,"[Oh/UH, yes/UH, ./.]",(ROOT (FRAG (UH Oh) (INTJ (UH yes)) (. .)))
15401,"(85,)",Cos they 've got a next to nothing mortgage .,"[Cos/NN, they/PRP, 've/VBP, got/VBD, a/DT, next/JJ, to/TO, nothing/NN, mortgage/NN, ./.]",(ROOT (S (NP (NN Cos)) (NP (PRP they)) (VP (VBP 've) (VP (VBD got) (NP (DT a) (JJ next)) (PP (TO to) (NP (NN nothing) (NN mortgage))))) (. .)))
15401,"(86,)",Yeah .,"[Yeah/UH, ./.]",(ROOT (INTJ (UH Yeah) (. .)))
15401,"(87,)",Mm .,"[Mm/NN, ./.]",(ROOT (NP (NN Mm) (. .)))
15401,"(88,)",But er,"[But/CC, er/NN]",(ROOT (FRAG (CC But) (NP (NN er))))
15401,"(89, 90)","Yeah it 's like with me , I mean of course don 't forget that I 've got a good two hundred pounds to come  on about the fifth of December from the British Legion 's savings .","[Yeah/UH, it/PRP, 's/VBZ, like/IN, with/IN, me/PRP, ,/,, I/PRP, mean/VBP, of/IN, course/NN, don/NNP, 't/PRP, forget/VB, that/IN, I/PRP, 've/VBP, got/VBD, a/DT, good/JJ, two/CD, hundred/CD, pounds/NNS, to/TO, come/VB, on/IN, about/IN, the/DT, fifth/NN, of/IN, December/NNP, from/IN, the/DT, British/JJ, Legion/NN, 's/POS, savings/NNS, ./.]","(ROOT (S (S (INTJ (UH Yeah)) (NP (PRP it)) (VP (VBZ 's) (PP (IN like) (PP (IN with) (NP (PRP me)))))) (, ,) (NP (PRP I)) (VP (VBP mean) (PP (IN of) (NP (NN course))) (NP (NP (NNP don)) (SBAR (S (NP (PRP 't)) (VP (VB forget) (SBAR (IN that) (S (NP (PRP I)) (VP (VBP 've) (VP (VBD got) (NP (DT a) (JJ good) (QP (CD two) (CD hundred)) (NNS pounds)))))))))) (S (VP (TO to) (VP (VB come) (PP (IN on) (IN about) (NP (NP (DT the) (NN fifth)) (PP (IN of) (NP (NNP December))))) (PP (IN from) (NP (NP (DT the) (JJ British) (NN Legion) (POS 's)) (NNS savings))))))) (. .)))"
15401,"(91,)",Oh of course you have .,"[Oh/NN, of/IN, course/NN, you/PRP, have/VBP, ./.]",(ROOT (S (NP (NP (NN Oh)) (PP (IN of) (NP (NN course)))) (NP (PRP you)) (VP (VBP have)) (. .)))
15401,"(92, 93)",I 've been saving five pounds a week  for practically the whole of the year .,"[I/PRP, 've/VBP, been/VBN, saving/VBG, five/CD, pounds/NNS, a/DT, week/NN, for/IN, practically/RB, the/DT, whole/NN, of/IN, the/DT, year/NN, ./.]",(ROOT (S (NP (PRP I)) (VP (VBP 've) (VP (VBN been) (VP (VBG saving) (NP (CD five) (NNS pounds)) (NP (DT a) (NN week)) (PP (IN for) (NP (NP (RB practically) (DT the) (NN whole)) (PP (IN of) (NP (DT the) (NN year)))))))) (. .)))
15401,"(94, 95)","And that will be chucked into the building society  so that I can , when I get my Marks and Spencers debt come through , I can pay a great wodge off .","[And/CC, that/DT, will/MD, be/VB, chucked/VBN, into/IN, the/DT, building/NN, society/NN, so/IN, that/IN, I/PRP, can/MD, ,/,, when/WRB, I/PRP, get/VBP, my/PRP$, Marks/NNS, and/CC, Spencers/NNS, debt/NN, come/VBN, through/IN, ,/,, I/PRP, can/MD, pay/VB, a/DT, great/JJ, wodge/NNP, off/RP, ./.]","(ROOT (S (CC And) (NP (DT that)) (VP (MD will) (VP (VB be) (VP (VBN chucked) (PP (IN into) (NP (DT the) (NN building) (NN society))) (SBAR (IN so) (S (SBAR (SBAR (IN that) (S (NP (PRP I)) (VP (MD can)))) (, ,) (SBAR (WHADVP (WRB when)) (S (NP (PRP I)) (VP (VBP get) (S (NP (PRP$ my) (NNS Marks) (CC and) (NNS Spencers)) (NP (NP (NN debt)) (VP (VBN come) (PP (IN through))))))))) (, ,) (NP (PRP I)) (VP (MD can) (VP (VB pay) (NP (DT a) (JJ great) (NNP wodge)) (PRT (RP off))))))))) (. .)))"
15401,"(96,)",Off that .,"[Off/IN, that/DT, ./.]",(ROOT (FRAG (ADVP (IN Off)) (NP (DT that)) (. .)))
